,PC1
KRFP2264,0.0088119219115167
ExtFP170,0.008807002779656398
GraphFP495,0.00880494473487414
ExtFP887,0.008795837932713374
GraphFP315,0.008795468124448725
SubFPC172,0.008786104391255451
ExtFP149,0.008758294024995793
GraphFP797,0.00874217597356718
FP516,0.008730899841306466
KRFP302,0.008727890818256279
PubchemFP193,0.008720331921301719
GraphFP524,0.00871031973993289
KRFPC2667,0.008706328467938168
GraphFP682,0.008703501454542706
AD2D418,0.008680070207888352
ExtFP936,0.0086779508866702
PubchemFP379,0.008675393601234514
ExtFP343,0.00866135927202447
AD2D720,0.008653136989505046
GraphFP473,0.00865151311959687
ExtFP304,0.00864912960214774
ExtFP345,0.008643268971975968
GraphFP394,0.008642576698674319
FP694,0.00863823010464189
KRFP4291,0.008637889720911892
GraphFP103,0.00863121453840507
FP375,0.008606162896230314
GraphFP528,0.00859948210059222
ExtFP410,0.008598170655349012
GraphFP457,0.008598148940957237
FP75,0.008577290777613697
ATSC8e,0.00857646264207497
FP191,0.008569202288831457
APC2D10_N_F,0.008559165269222438
GraphFP353,0.008554243862996259
FP740,0.00855174865491253
FP879,0.008543820995145293
APC2D8_C_S,0.008543200056122054
FP171,0.008540923850361997
KRFP3394,0.008508948146817118
APC2D8_C_Cl,0.008495838716182912
GraphFP777,0.008495173574716621
GraphFP705,0.00848801087163854
GraphFP352,0.00847076956905819
GraphFP877,0.008459439109016224
FP545,0.00845196461734372
ExtFP754,0.008421746347574297
GraphFP253,0.008419756495831987
FP1014,0.008414823009118728
GraphFP594,0.008408646591940551
FP31,0.008403007691149484
maxHBint9,0.008391086435782086
KRFP1564,0.008385998730310951
ExtFP449,0.008383309149476144
FP528,0.008366448144781418
GraphFP349,0.008361865892742829
MATS5s,0.008349446361184525
PubchemFP145,0.008339898788503776
ExtFP569,0.008330820691982255
PubchemFP148,0.008322086722238725
GraphFP740,0.00831657377654593
FP862,0.008313314342586454
ExtFP560,0.008302552605679255
ExtFP209,0.008300354845826868
MACCSFP25,0.00829788399013123
ExtFP500,0.00827476469734606
AD2D631,0.00826680452711905
PubchemFP197,0.008266276442127046
ExtFP662,0.008265957927955108
ALogP,0.008251207839784036
FP36,0.008239557574885103
MACCSFP57,0.008234676086910217
GraphFP960,0.008230659099331041
GraphFP63,0.008219536134603212
APC2D7_C_S,0.008206618538906989
GraphFP599,0.008198776831793252
GraphFP24,0.008197777791890841
ExtFP513,0.008193240354164006
SubFP26,0.008186201816238203
GraphFP953,0.00818054764079764
AD2D569,0.008155619604011672
ExtFP590,0.008149168596479408
ExtFP878,0.008147712625576703
GraphFP880,0.00814110477645704
GraphFP147,0.008134291234615204
FP219,0.008129234487193729
GraphFP328,0.008128262863260714
GraphFP187,0.008117035140382381
FP520,0.008115103554798686
ExtFP731,0.008107576526144106
FP732,0.00810574372969211
ATSC8m,0.008100795175273937
FP683,0.00809773120045729
AD2D486,0.008083422651706994
KRFP641,0.008078668902783552
AD2D628,0.008078524693293792
KRFP1520,0.008077484691240729
GraphFP559,0.008067069533654214
ExtFP935,0.008062715127034912
AD2D726,0.008050128193182082
GraphFP275,0.00804900289393914
ATSC6m,0.008045137187647614
GraphFP169,0.00804184557869705
GraphFP951,0.008036501566024664
KRFP4612,0.008032683645975798
ExtFP143,0.008031715396676168
GraphFP582,0.008027629257743136
PubchemFP566,0.008019716344915818
KRFP298,0.008017058729739986
GraphFP214,0.008016440702294608
GraphFP758,0.007954884094101297
GraphFP655,0.007930954221357658
GraphFP431,0.007926455860540539
GraphFP12,0.007922985505115186
KRFP438,0.007921712301524947
APC2D6_O_X,0.007918409266384024
GraphFP70,0.007908012004049168
AATSC6c,0.007890304245364362
FP320,0.007874071152180813
FP834,0.007867381394577141
PubchemFP496,0.007858590886015246
GraphFP1021,0.007855913041813387
FP937,0.00785321303684602
ExtFP969,0.007847919860183636
ExtFP650,0.007843376812465257
KRFP4294,0.007833801731248032
GraphFP296,0.007826187834561035
ETA_dBeta,0.007797564848915752
KRFP3919,0.00779357487636912
ExtFP251,0.007791811016894999
GraphFP232,0.00778379469729009
KRFP3775,0.007769523484311509
FP763,0.007755106990247863
AD2D485,0.007749609654621027
GraphFP993,0.007745152704609196
KRFP2149,0.007735803659618228
GraphFP539,0.007713653232879489
KRFP2212,0.007706973465016803
ExtFP853,0.007705045312897623
GraphFP454,0.007703982593973485
ExtFP588,0.007701515153522825
MACCSFP70,0.007698390215664221
FP132,0.007665032729398956
GraphFP991,0.007652587855410878
APC2D9_N_X,0.007629131437031832
GraphFP421,0.007623734959421545
SubFPC18,0.007623698973915158
ExtFP125,0.007619968779811622
GraphFP363,0.007619406481787708
KRFP3179,0.0076169245699337276
FP211,0.007615393792486982
ExtFP497,0.007610720640995518
GraphFP755,0.0076064543459900885
GraphFP591,0.007598027184025349
GraphFP250,0.007572936129627756
GraphFP809,0.007561716230104504
ExtFP757,0.00756016295431104
AATSC8v,0.007560017379953698
FP215,0.007553215770578001
FP508,0.007552586209325058
SHBint9,0.007550158839573574
PubchemFP672,0.007546227350954655
AD2D563,0.00753955554190808
GraphFP794,0.007536838529248813
GraphFP265,0.007532583895737975
GraphFP938,0.007532570795291276
ATSC3m,0.007529412015854088
EStateFP32,0.007512493485622892
GraphFP134,0.007508361092608834
GraphFP659,0.007505849793134491
GraphFP371,0.007504031651692987
GraphFP648,0.00749478287038053
FP53,0.007488390663882022
APC2D4_C_Cl,0.007484281401943873
AD2D579,0.0074837173957448405
FP939,0.007478338452950932
GraphFP491,0.007470904644970788
AD2D337,0.007468437294781997
GraphFP748,0.007464566805070097
GraphFP342,0.007457477387913464
GraphFP847,0.007447334541594869
GraphFP812,0.00744577510829774
ExtFP35,0.007428816360617155
FP1023,0.007428102931877334
PubchemFP643,0.007426134911068683
PubchemFP155,0.007424944026703496
APC2D5_C_S,0.00742473767217924
maxHBint8,0.007422873702768429
SHBint3,0.007419002877920861
GraphFP36,0.007417031838356404
GraphFP598,0.007410455304749325
APC2D5_C_F,0.007407201744447569
GraphFP780,0.007396068199748798
AD2D408,0.007388140649516344
GraphFP550,0.007382353144252635
FP917,0.0073785941791891345
GraphFP512,0.007371632641252422
GraphFP345,0.0073679778508292226
AATSC1m,0.0073655983227216264
GraphFP788,0.007364769514259188
AD2D423,0.007351706561324383
KRFP4290,0.007349892970728094
PubchemFP685,0.007344237696403004
ExtFP199,0.007342423846979325
PubchemFP601,0.0073332585945943924
nHAvin,0.007329059360491965
GraphFP406,0.0073162729229097
AD2D501,0.007309536967871261
MDEO-22,0.007299176459317756
FP224,0.0072931551271002365
PubchemFP716,0.007291128166024251
KRFP20,0.007279270996909962
GraphFP91,0.0072788448853507316
AD2D407,0.007277122452964435
naasN,0.007272689239348767
FP900,0.007269974678987636
nBondsT,0.007269692420157103
ExtFP322,0.007266976695817885
maxaasC,0.007260613052444582
GraphFP939,0.007252036205868808
GraphFP601,0.007242614100547837
GraphFP640,0.00723959067992054
GraphFP562,0.007223841459415607
GraphFP284,0.0072233870770232545
FP755,0.00722012587864267
APC2D10_O_F,0.007219922863739625
KRFP4252,0.007219659477677163
GraphFP125,0.007216597561376067
APC2D9_C_Cl,0.007215444459317521
KRFP1566,0.007211930181351845
GraphFP84,0.007211670519480041
ExtFP471,0.007203596455917016
GraphFP476,0.0071966261595299615
GraphFP523,0.0071944070871857455
PubchemFP622,0.0071843152826224325
GraphFP969,0.007177340241048168
GraphFP444,0.007158980623415243
GraphFP503,0.007137973147290508
FP318,0.00713745698365383
APC2D9_O_Cl,0.007134655025870344
KRFP605,0.00713346480990663
FP412,0.007100134521855843
KRFP2711,0.007092784525576055
KRFP2198,0.007086796293409646
FP284,0.007080411470414494
ExtFP695,0.007080380734616303
FP441,0.007063157382144368
KRFP3560,0.007051273304575482
PubchemFP389,0.007044241459596075
PubchemFP24,0.007044041168051693
GraphFP479,0.007041809070490812
FP459,0.007037260576598046
APC2D4_O_O,0.007029637224656157
GraphFP921,0.00702875824156556
GraphFP945,0.007026455422272937
GraphFP685,0.007019866084104068
GraphFP90,0.006981975300973807
ExtFP240,0.006957280235120154
PubchemFP260,0.006953044509327813
AD2D573,0.006942154443087212
GraphFP267,0.006932937770716142
KRFP1798,0.006923984390412633
MACCSFP129,0.006919619227526666
FP185,0.006916836916867687
PubchemFP616,0.0068995645363094694
GraphFP761,0.006891363988979936
ExtFP179,0.006881653948753819
FP462,0.006881276919464022
AATSC5e,0.0068728945825498695
GraphFP842,0.006871356477631854
ExtFP775,0.006861573869732666
FP625,0.006848349376958482
GraphFP608,0.0068423071945673715
GraphFP326,0.006826241427062088
ExtFP285,0.006826208515294912
FP792,0.0068154426760571865
GraphFP13,0.006808373003413523
MATS3s,0.006805402733323624
SubFP23,0.00679951022467452
MDEN-12,0.006797819231110935
ExtFP555,0.006791699455716695
KRFP4293,0.006787808793402935
PubchemFP738,0.006786243377094575
GraphFP802,0.006785057986475944
KRFP610,0.006775088238430593
GraphFP190,0.0067748373210308075
GraphFP675,0.0067746125559131525
GraphFP414,0.006769410276783626
GraphFP560,0.006767009932485597
AD2D652,0.0067515360738314815
FP4,0.0067456253956134716
GraphFP600,0.00674520750825335
FP338,0.006738794531952506
FP445,0.0067382605222323045
GraphFP486,0.006737722225793836
GraphFP462,0.006728151380673735
PubchemFP707,0.006723501948161596
naaS,0.006714132029965416
GraphFP574,0.006710160569230584
GraphFP436,0.006704051026686959
GraphFP750,0.006701706709303152
FP365,0.006698787574289919
GraphFP251,0.006683197981934471
AATSC6v,0.006673810197251756
SubFP16,0.006673198140108394
FP689,0.0066716623291801485
minaasC,0.0066715477127249866
MACCSFP114,0.006666954339765924
GraphFP989,0.00666500965993973
GraphFP42,0.006660907239374673
KRFP4757,0.006654533099502964
KRFP3781,0.006644875367696844
FP730,0.006636358375373763
ExtFP733,0.006626559603339721
FP175,0.0066246583116593575
GraphFP530,0.006619959121246085
ExtFP213,0.006616009606210779
FP794,0.006615776460578168
GraphFP4,0.006606954264596102
MACCSFP14,0.006598503311037199
ExtFP20,0.006598162475295525
AD2D184,0.006597694171731159
KRFP344,0.006597424461024552
MACCSFP130,0.006589988053644197
ATSC2i,0.006589819326277705
nF8Ring,0.006588250466982174
GraphFP300,0.006584225274172391
FP542,0.006569265543346289
GraphFP876,0.006555128137176152
FP693,0.006554309888829375
FP202,0.006551704976006467
KRFP4019,0.006544701613053959
GraphFP647,0.006542592807740003
GraphFP555,0.00654071691410173
AD2D330,0.006532970082937675
FP280,0.006525375816726919
AD2D171,0.006521764339687779
FP883,0.006515898680291503
SssssC,0.006502385123490299
GraphFP29,0.00650049811945469
GraphFP213,0.0064960158537216
GraphFP566,0.006495140386584995
GraphFP365,0.0064748408184043624
GraphFP227,0.006464342135426249
GraphFP119,0.006448267860357379
GraphFP585,0.0064419863852906555
KRFP434,0.006440306414089847
GraphFP642,0.006433792665214632
ExtFP498,0.006414422463220031
GraphFP375,0.0064058540115014126
GraphFP973,0.006404745316824397
GraphFP977,0.006399825730565905
GraphFP95,0.006396793483660704
PubchemFP729,0.00639424681195275
FP167,0.006388132914723135
GraphFP712,0.006383575244207946
FP606,0.006382099823325015
PubchemFP756,0.00636211168141761
APC2D9_N_F,0.0063555149267382925
GraphFP957,0.0063459273200470205
GraphFP107,0.00634553756295113
APC2D10_N_Cl,0.0063375381493049
APC2D6_C_Cl,0.006333206469700836
APC2D9_O_F,0.006328380067798263
GraphFP867,0.00632520068793046
GraphFP99,0.0063231505502930364
PubchemFP588,0.006302452695358973
GraphFP625,0.006285440460689153
PubchemFP639,0.006282845973698564
GraphFP133,0.006279716323502677
ExtFP124,0.006276153031634893
APC2D6_N_Cl,0.0062753152024670284
GraphFP856,0.00626989067920791
nHBint8,0.006264097102499869
ExtFP770,0.0062638956107137775
ExtFP895,0.0062572245987225295
GraphFP814,0.0062503277856903955
GraphFP818,0.006233640018632436
KRFP2855,0.006227813021649804
GraphFP930,0.006224513526127024
GraphFP117,0.00621249618936719
PubchemFP378,0.006209633802372075
MDEN-11,0.006206728301838372
FP151,0.006184045201116955
FP518,0.006164087526216746
FP226,0.006162896653616087
GraphFP667,0.006160920501061967
FP93,0.006155067308937182
GraphFP7,0.006143840104775145
GraphFP33,0.006137105399224763
GraphFP927,0.006131694727479984
KRFP3550,0.006116542850019038
FP372,0.00611175931693408
nS,0.006103213644089411
FP137,0.00609969100563284
GraphFP401,0.0060940928243082785
GraphFP734,0.006089993385671772
minHBint9,0.006081520581681475
GraphFP771,0.006058774606448936
GraphFP533,0.0060468491103326
GraphFP343,0.006041731269213782
ExtFP628,0.006039511239007593
GraphFP11,0.006036208261617891
GraphFP6,0.006022923568214957
APC2D5_N_F,0.00602286470066495
ALogp2,0.006019744447521229
PubchemFP488,0.006003550043969411
ExtFP946,0.006001811268070858
GraphFP1000,0.005996356082139757
KRFP4552,0.005996317384479995
AD2D495,0.005996201103776967
FP725,0.005995999550344782
GraphFP391,0.0059913749941195036
nHCHnX,0.005990191481614895
GraphFP987,0.005989986846260718
GraphFP692,0.005982600591839178
KRFP2308,0.005973122537804873
KRFP1591,0.0059705460557878485
PubchemFP581,0.005961628405308038
GraphFP25,0.005961000864378831
KRFP1589,0.00596027735335868
GraphFP357,0.005958911976340307
AD2D730,0.0059545334340118695
GraphFP776,0.005893972397146635
GraphFP469,0.0058796546457662415
APC2D9_C_S,0.005872895335512537
GraphFP165,0.005872270217170227
minaaCH,0.005870055571810124
ATSC8s,0.005857029000169076
ExtFP375,0.005846486054693835
PubchemFP621,0.00584333048353358
ExtFP153,0.005841641434427806
GraphFP518,0.0058412818888260686
KRFP2695,0.005840790954939653
SubFP150,0.005827337671797359
KRFP603,0.005794881093590707
KRFP3402,0.005784203621940586
APC2D10_C_Cl,0.005778455881629546
GraphFP442,0.005772193859036836
nHaaNH,0.00576575666307578
KRFP3682,0.005759333564563565
GraphFP260,0.005753376241972358
ExtFP242,0.005729887722919537
FP222,0.005729824244073196
FP115,0.005729670810333299
KRFP3751,0.005723650950601597
FP334,0.005723232136681497
KRFP4014,0.005710587376276355
ExtFP362,0.005710532958151185
PubchemFP338,0.005705432058027341
GraphFP102,0.005695307634926242
APC2D6_N_F,0.005689024255970427
PubchemFP349,0.005684274700217518
GraphFP109,0.005672261800956928
MACCSFP53,0.005659811477408529
FP295,0.005651276190547154
ExtFP104,0.005644947165107136
SubFP76,0.005638797613886436
MATS4s,0.005637569096480875
ExtFP14,0.005636579672073549
PubchemFP473,0.005630349723212676
GraphFP611,0.005627804188939395
ExtFP438,0.005622251853767335
PubchemFP741,0.00561664438818528
KRFP3950,0.005613778408375191
GraphFP312,0.0056093256422456465
nwHBd,0.005608806335535367
ATSC7p,0.005605866919090233
GraphFP753,0.005588125465890805
ExtFP909,0.0055844305272499456
GraphFP766,0.0055766210912708645
FP1021,0.005570315027633755
KRFP3763,0.005567345114580988
GraphFP438,0.005553980725007878
GraphFP80,0.005552511022756746
KRFP3591,0.005544312288987492
ExtFP421,0.0055439225403401855
GraphFP589,0.005515240363179378
minHBint8,0.005505382405233793
ExtFP44,0.005502985866335716
KRFPC341,0.005502737149307229
GraphFP10,0.005495303819235981
KRFPC3396,0.0054815554201212415
FP328,0.00545102971533322
AD2D571,0.0054462653865931755
GraphFP687,0.005444556916131426
PubchemFP511,0.005439482380828559
GraphFP697,0.005433999748256444
FP218,0.005433824427401453
GraphFP844,0.005433803818467579
GraphFP864,0.005418536115088881
ExtFP660,0.005407354952738499
SHBint8,0.005393259305514766
AD2D405,0.005388383080687225
ExtFP485,0.005384665491838882
AATSC8e,0.005376029808727318
FP812,0.005363118272435286
PubchemFP152,0.005359604167078091
KRFPC3560,0.0053574321531326035
PubchemFP194,0.005356208959247548
KRFP4081,0.005353620583069033
GraphFP121,0.005349074098680083
GraphFP478,0.005336898497947749
GraphFP40,0.00532309056571984
GraphFP787,0.005305160217136249
FP624,0.005304999536047606
GraphFP673,0.00528654776344657
GraphFP931,0.005286047704634319
FP637,0.005279558355709464
PubchemFP551,0.005272356302517689
GraphFP385,0.005268689597574764
GraphFP719,0.0052489764321225875
AD2D496,0.005241433456894028
ExtFP241,0.00523804215047568
GraphFP536,0.0052228098627620035
KRFP1801,0.005211876918033999
GraphFP168,0.005211518132265048
GraphFP37,0.005200992066359069
KRFP1787,0.005183650406439305
GraphFP1016,0.005173533869369718
AD2D189,0.005170986507515619
minHBint7,0.005170219286337555
FP891,0.005149186128943254
PubchemFP157,0.005138522157349752
KRFPC3775,0.005124824406884623
SubFP74,0.005119562233678763
MATS3m,0.005111209183094506
KRFP4275,0.005108286243233106
ATSC7i,0.005101920484230273
GraphFP188,0.005091470316776513
ExtFP85,0.0050869564025648115
PubchemFP543,0.005078630435522675
GraphFP57,0.00506318581762917
ExtFP162,0.005059963868668127
PubchemFP690,0.005056895444111158
GraphFP437,0.005045286050706212
KRFP2393,0.005044545997509681
APC2D7_N_F,0.005042347050797487
GraphFP205,0.005030561990899375
KRFP4735,0.005026302820757326
naaaC,0.005023116493100251
KRFP1600,0.005018175531511962
PubchemFP763,0.005004702399500313
ExtFP132,0.0049857337278617795
GraphFP123,0.0049752419813414005
SC-6,0.004972574000036717
KRFPC2308,0.004959065499762882
APC2D7_C_Cl,0.004951661745279377
GraphFP215,0.0049451885581458035
GraphFP999,0.004942093360286845
KRFP2006,0.004940810180244618
FP852,0.004940421916551723
PubchemFP647,0.004931278733201406
GraphFP807,0.004922496020024138
GraphFP189,0.004911617762168661
FP850,0.004909404802524548
ExtFP668,0.004908359817720801
PubchemFP652,0.004903384409581467
GraphFP980,0.004901980307831431
GraphFP75,0.004897625816043292
KRFP3585,0.004897358942212788
PubchemFP561,0.004896693596404081
GraphFP141,0.004893783096262777
GraphFP497,0.0048802783881267435
GraphFP759,0.004870217201209792
FP517,0.004867293023960583
GraphFP18,0.004867095142069847
KRFP506,0.004865152773300875
KRFP3857,0.004855749986574496
GraphFP702,0.004851883044123571
KRFP327,0.004848421520416572
FP863,0.004843591583361104
SaasC,0.004834893243474059
PubchemFP159,0.004827128385396603
GraphFP412,0.00482190551844459
GraphFP206,0.004807484387476446
KRFP2886,0.004797146595871369
GraphFP764,0.004756544767264661
GraphFP959,0.0047453668170748505
GraphFP757,0.004740913717890422
PubchemFP714,0.004739007259225052
GraphFP978,0.0047316450940612185
GraphFP715,0.004725356023508089
ATSC4e,0.004722933737636031
GraphFP850,0.004717745862714059
MATS8m,0.0046999126405222
GraphFP508,0.0046972158764871305
FP880,0.004677350722802892
ExtFP840,0.004676350038748994
KRFP3459,0.004675590336087846
FP603,0.004675456391373988
ExtFP517,0.004665698660639506
PubchemFP734,0.004660675523707909
GraphFP798,0.0046497746193293645
GraphFP429,0.004646547658428224
FP507,0.00462835186220437
AATSC8c,0.0046275666828471075
GraphFP1,0.004614371540943564
FP901,0.0046023215411949035
KRFP3948,0.004579660859846513
AD2D213,0.004577017952688164
SubFP198,0.004575557221593837
ExtFP635,0.004569830402878307
GraphFP934,0.004561717327546069
APC2D4_N_F,0.00456121231628414
minHBa,0.004560352565289793
KRFP1811,0.004559554459059093
GraphFP409,0.004549389128665067
PubchemFP770,0.004538371240866269
KRFP2267,0.004525879066985286
GraphFP502,0.004523541662723636
GraphFP494,0.004522170830008788
ExtFP342,0.00451749047591214
KRFP3586,0.004507598457299076
AATSC6e,0.0044906097835252816
FP402,0.004486501714851989
PubchemFP493,0.004477506689594886
PubchemFP730,0.004464766299040047
GraphFP34,0.004460454625179199
AD2D363,0.004450742149261233
VC-6,0.0044462919471850776
GraphFP16,0.00443425198157636
ExtFP884,0.004414190510908972
GraphFP597,0.004412160441194838
GraphFP709,0.0044075740764948175
SdS,0.0044008282610925094
PubchemFP258,0.004396184086137005
GraphFP805,0.004391504934314388
PubchemFP486,0.004387369680848289
FP616,0.004387301931287877
FP956,0.004385569012155108
GraphFP142,0.004381867718726983
SubFP28,0.004378554215895031
ExtFP779,0.004360028541369343
KRFP1039,0.004344802851744222
GraphFP398,0.004343918292840852
GraphFP879,0.004339214975427836
FP566,0.004338037842082536
APC2D8_O_F,0.004333746281010916
KRFP3303,0.004324289066746332
GraphFP58,0.004322848798824007
KRFP4287,0.004322506083320183
GraphFP460,0.004322327684000993
PubchemFP187,0.004315057239311558
KRFP2870,0.004296273101256348
KRFP1049,0.0042961356288268035
KRFP3757,0.004286465385260274
KRFP4241,0.004280183431249496
PubchemFP392,0.004277587124666255
GraphFP192,0.004277351033244342
MACCSFP43,0.0042722410940898604
KRFP3553,0.0042651142696881385
KRFP1592,0.004256809627157912
nssS,0.004256155408351412
KRFP1775,0.0042517399152583275
KRFPC3682,0.0042351236405149244
KRFP4510,0.004232590125662115
GraphFP998,0.004226418904934424
GraphFP314,0.004224733755290525
KRFP936,0.004199851504894024
APC2D8_O_X,0.004198065390286471
PubchemFP485,0.004195154529820872
GraphFP793,0.004190530795209983
PubchemFP497,0.00418291281640332
KRFP1695,0.004180790016476604
GraphFP240,0.0041780948718490255
nsCl,0.0041776219411790525
GraphFP419,0.004176360337188098
KRFP3726,0.0041756664315383465
GraphFP449,0.004164262003038197
KRFP4554,0.0041502408238997405
KRFP2448,0.0041467216816268885
ExtFP501,0.004142344542758703
GraphFP22,0.004137882660658447
GraphFP1007,0.004137316584895659
KRFP3304,0.0041330328614051365
AD2D642,0.004132324944430309
AD2D234,0.004129337291970428
FP929,0.0041230570232811264
KRFPC466,0.004120760071325221
AD2D731,0.004117364694172398
GraphFP241,0.00411730823567233
GraphFP19,0.004116139848562325
GraphFP968,0.00411473857143109
GraphFP81,0.004103406706390403
GraphFP435,0.0041004695563313905
AD2D493,0.00410024085148554
AD2D249,0.004076662634373993
KRFP361,0.004075018574858583
GraphFP669,0.004069984420900393
PubchemFP404,0.004066990488261492
AD2D570,0.004057781578102854
APC2D8_N_X,0.0040575258734968055
SCH-3,0.004056968824782946
GraphFP207,0.004051698548191697
APC2D4_N_X,0.004051319886472681
FP333,0.0040484226387722325
KRFP3111,0.004048199926918906
GraphFP118,0.004043902336318321
MACCSFP32,0.004038240665195273
APC2D7_O_Cl,0.004035168550161578
AATSC5p,0.004032369919152752
APC2D5_N_S,0.004026108833288011
KRFP1252,0.004025669234138753
KRFP3283,0.004025307607599606
GraphFP216,0.004017350723832913
KRFP3661,0.004014572554550912
ExtFP458,0.004002722825160846
AD2D173,0.003991336942211067
KRFPC4293,0.003987853462140524
FP261,0.003959554233421773
KRFP3047,0.003939701200170958
KRFP1931,0.003915817179954803
GraphFP722,0.0039002934650695536
GraphFP130,0.003899843834765522
KRFP2015,0.0038852502285734968
SubFP282,0.0038840550841317983
GraphFP470,0.003879736756579508
SubFP33,0.0038788637652919953
KRFP1634,0.003876613032023085
KRFP4269,0.0038468500903030417
PubchemFP749,0.0038436819094453487
KRFP4127,0.0038393652547493106
KRFP4258,0.003838381699250934
GraphFP501,0.003835472221308053
GraphFP60,0.0038339230282363546
GraphFP711,0.0038323619116217103
ATSC5m,0.003829398580301494
GraphFP854,0.0038212674560182407
AD2D257,0.0038106931714250586
GraphFP211,0.0038067812826103327
SubFP224,0.0038050522707772155
KRFPC3781,0.0038048769469493852
AD2D336,0.00379652735184057
GraphFP452,0.00379645379392271
GraphFP370,0.003785007772296532
nsOm,0.0037830032458538686
PubchemFP436,0.0037773377817439157
GraphFP428,0.0037739397674788834
GraphFP390,0.0037737470697064737
GraphFP472,0.0037678397890085363
KRFP480,0.0037614594494268954
KRFP3761,0.003752646131292325
KRFP2548,0.0037458577255491264
KRFPC610,0.0037234469657154803
APC2D8_N_F,0.003720354110723689
GraphFP416,0.003710226208436939
KRFP3681,0.003698334697427387
GraphFP1015,0.0036938829505933054
AD2D717,0.0036683555798467495
KRFP1947,0.0036609017467543175
KRFP3548,0.0036519817190198453
GraphFP97,0.0036519088860887255
GraphFP395,0.003651766330653515
SubFP48,0.003641549368376541
KRFP3897,0.0036397504513563396
GraphFP519,0.0036306070327679343
KRFP4062,0.003615144884842226
KRFP972,0.003611653668939484
AD2D424,0.0036040691527399497
GraphFP87,0.0035844943234166187
KRFP3741,0.0035836066920974146
KRFP4250,0.0035778879642902753
GraphFP971,0.0035745942241412103
FP576,0.00357026126794021
PubchemFP466,0.003568285271014703
KRFP444,0.0035660450885070544
nAtomLC,0.0035638774415110196
GraphFP716,0.0035634036771842762
GraphFP619,0.0035598783631184154
ExtFP787,0.0035474404416192444
ATSC1e,0.0035289333342707666
GraphFP603,0.0035252514570630225
PubchemFP820,0.0035227677357152353
minHBint2,0.00351669648007026
SubFP99,0.003509657907177135
GraphFP162,0.0035032446075255437
GraphFP420,0.00350198176176238
GraphFP139,0.003489809140986817
GraphFP720,0.003484171640762239
KRFP72,0.0034785190203059785
GraphFP954,0.003475437603485063
GraphFP369,0.0034709856922247005
GraphFP767,0.0034622129049846693
KRFP1055,0.0034575877093756774
FP21,0.003456930289536455
KRFP3704,0.003454850768898262
GraphFP688,0.0034415644069279105
GraphFP1024,0.0034350214607065254
FP220,0.0034304938349156294
PubchemFP590,0.003419954739002878
AATSC8m,0.003414669567457086
KRFP4734,0.0034135798059658994
PubchemFP713,0.0034130949327958095
KRFP2703,0.0033960628411889996
MATS6s,0.0033896950653128153
GraphFP193,0.003389372195980403
PubchemFP742,0.0033884585807449027
KRFP790,0.003382673005837791
AD2D261,0.0033761426797841673
GraphFP387,0.0033719362992485993
GraphFP32,0.0033663070103483184
KRFP678,0.003364801751086173
GraphFP291,0.003362797690320436
KRFPC3681,0.0033591211943041505
GraphFP115,0.0033553941563011303
minsCl,0.0033535879816311447
KRFP3022,0.003350631557608117
AD2D687,0.0033496994283925352
KRFP4665,0.0033478147503085472
KRFP98,0.0033280860248955206
AD2D276,0.0033004922729572774
KRFPC3726,0.0032988471754700336
KRFPC3751,0.003298109964630206
GraphFP995,0.0032970632820213614
PubchemFP328,0.0032962454625787745
GraphFP399,0.003293562229824507
GraphFP474,0.0032923066544379345
GraphFP626,0.003283202021768346
EStateFP28,0.0032715650091854308
GraphFP464,0.0032592735180182273
PubchemFP575,0.003244813352065148
KRFP1524,0.0032434568554894527
FP281,0.003241038953847333
AD2D682,0.003210649303413589
GraphFP331,0.0032024778249436776
KRFP1236,0.0031999790653399005
FP1001,0.0031911604160398737
GraphFP1011,0.00318366472043107
GraphFP615,0.0031827445914678256
nHsNH2,0.003173085568313941
KRFP18,0.003161134700378789
KRFP3375,0.003157126947896234
GraphFP158,0.0031551298809751565
KRFP3915,0.0031503899858813093
GraphFP77,0.003146847333087037
KRFP4260,0.0031373854123926534
MATS6m,0.0031349292739098695
GraphFP872,0.003134206470474053
KRFP3651,0.0031321129333718467
KRFP2736,0.003124295545554513
AD2D574,0.0031215236633739575
GraphFP873,0.0031134650849391305
GraphFP381,0.0031089561887944718
KRFP2194,0.003108273094853502
KRFP1769,0.0030993964271133112
SubFP143,0.003096244950641935
KRFP3559,0.003086928618174893
KRFPC4005,0.00308144455035295
AATSC6p,0.0030794560717121444
PubchemFP557,0.003077036593692731
KRFP4004,0.0030646775236493067
PubchemFP559,0.0030558626675225202
KRFP45,0.0030551818849023885
GraphFP937,0.0030350611364327405
GraphFP836,0.00303419071908903
AD2D643,0.003032384559194659
KRFP1426,0.0030215268027701525
KRFP34,0.0030036738338005417
KRFP1030,0.0029844530063863543
GraphFP327,0.0029823011841892647
KRFP4853,0.0029750288245449516
GraphFP336,0.002966312407940821
KRFP387,0.002955808882073294
GraphFP184,0.0029456060051313323
KRFP2752,0.0029439800756519557
FP314,0.002941719599618388
MACCSFP72,0.002940889000281743
KRFP4265,0.0029363954765474526
PubchemFP701,0.0029357876903422326
PubchemFP746,0.0029345252896205445
GraphFP69,0.0029261739130186275
AD2D582,0.002925736941960181
APC2D10_C_Br,0.0029173003768271834
KRFP3587,0.0029121047495181637
AD2D565,0.002909885021649572
